priority_score,name,openalex_id,h_index,i10_index,cited_by_count,works_count,2yr_mean_citedness,institution,institution_type,city,paper_count_in_window,top_paper_title,top_paper_link,venues,linkedin_search_url,google_scholar_url
10.0,Khimya Khetarpal,"conf:khimya khetarpal:google deepmind, mila montreal",0,,,,,"Google Deepmind, Mila Montreal",company,,1,Plasticity as the Mirror of Empowerment,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Khimya+Khetarpal+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Khimya+Khetarpal%22
10.0,Xiaoyi Zhang,conf:xiaoyi zhang:microsoft,0,,,,,Microsoft,company,,1,Deep Video Discovery: Agentic Search with Tool Use for Long-form Video Understanding,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xiaoyi+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xiaoyi+Zhang%22
10.0,Zongyu Guo,conf:zongyu guo:microsoft research,0,,,,,Microsoft Research,company,,1,Deep Video Discovery: Agentic Search with Tool Use for Long-form Video Understanding,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zongyu+Guo+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zongyu+Guo%22
10.0,Yiheng Lin,conf:yiheng lin:citadel securities,0,,,,,Citadel Securities,company,,1,Maximizing the Value of Predictions in Control: Accuracy Is Not Enough,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yiheng+Lin+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yiheng+Lin%22
10.0,Xin Liu,conf:xin liu:amazon search,0,,,,,Amazon Search,company,,1,Think-RM: Enabling Long-Horizon Reasoning in Generative Reward Models,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xin+Liu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xin+Liu%22
10.0,Rongzhi Zhang,conf:rongzhi zhang:georgia tech / amazon,0,,,,,Georgia Tech / Amazon,company,,1,MLE-Dojo: Interactive Environments for Empowering LLM Agents in Machine Learning Engineering,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rongzhi+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rongzhi+Zhang%22
10.0,Ted Sumers,conf:ted sumers:anthropic,0,,,,,Anthropic,company,,1,Are Large Language Models Sensitive to the Motives Behind Communication?,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ted+Sumers+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ted+Sumers%22
10.0,Abhishek Bhandwaldar,conf:abhishek bhandwaldar:ibm research,0,,,,,IBM Research,company,,1,Rollout Roulette: A Probabilistic Inference Approach to Inference-Time Scaling of LLMs using Particle-Based Monte Carlo Methods,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Abhishek+Bhandwaldar+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Abhishek+Bhandwaldar%22
10.0,Jiuxiang Gu,conf:jiuxiang gu:adobe systems,0,,,,,Adobe Systems,company,,1,R-KV: Redundancy-aware KV Cache Compression for Reasoning Models,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jiuxiang+Gu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jiuxiang+Gu%22
10.0,Zhen Dong,conf:zhen dong:ucsb nvidia,0,,,,,UCSB NVIDIA,company,,1,R-KV: Redundancy-aware KV Cache Compression for Reasoning Models,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhen+Dong+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhen+Dong%22
10.0,James Chapman,conf:james chapman:google,0,,,,,Google,company,,1,Zero-Shot Context Generalization in Reinforcement Learning from Few Training Contexts,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+James+Chapman+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22James+Chapman%22
10.0,Steven Hoi,conf:steven hoi:salesforce research asia,0,,,,,Salesforce Research Asia,company,,1,Let's Revise Step-by-Step: A Unified Local Search Framework for Code Generation with LLMs,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Steven+Hoi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Steven+Hoi%22
10.0,Apoorve Mohan,conf:apoorve mohan:ibm research,0,,,,,IBM Research,company,,1,Cost-Efficient LLM Training with Lifetime-Aware Tensor Offloading via GPUDirect Storage,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Apoorve+Mohan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Apoorve+Mohan%22
10.0,Mark Towers,conf:mark towers:anyscale,0,,,,,Anyscale,company,,1,Gymnasium: A Standard Interface for Reinforcement Learning Environments,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mark+Towers+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mark+Towers%22
10.0,Katie Everett,conf:katie everett:google ai,0,,,,,Google AI,company,,1,Dimension-adapted Momentum Outscales SGD,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Katie+Everett+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Katie+Everett%22
10.0,Somnath Basu Roy Chowdhury,conf:somnath basu roy chowdhury:google research,0,,,,,Google Research,company,,1,"EUGens: Efficient, Unified and General Dense Layers",,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Somnath+Basu+Roy+Chowdhury+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Somnath+Basu+Roy+Chowdhury%22
10.0,Rahul Kidambi,conf:rahul kidambi:amazon search &amp; ai,0,,,,,Amazon Search &amp; AI,company,,1,"EUGens: Efficient, Unified and General Dense Layers",,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Rahul+Kidambi+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Rahul+Kidambi%22
10.0,Krzysztof M Choromanski,conf:krzysztof m choromanski:google deepmind robotics,0,,,,,Google DeepMind Robotics,company,,1,"EUGens: Efficient, Unified and General Dense Layers",,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Krzysztof+M+Choromanski+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Krzysztof+M+Choromanski%22
10.0,Lior Shani,conf:lior shani:google,0,,,,,Google,company,,1,Enhancing Personalized Multi-Turn Dialogue with Curiosity Reward,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Lior+Shani+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Lior+Shani%22
10.0,Xinchi Qiu,conf:xinchi qiu:meta,0,,,,,Meta,company,,1,LLM Unlearning via Neural Activation Redirection,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xinchi+Qiu+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xinchi+Qiu%22
10.0,Dan Andrei Calian,conf:dan andrei calian:google deepmind,0,,,,,Google DeepMind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Dan+Andrei+Calian+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Dan+Andrei+Calian%22
10.0,Greg Farquhar,conf:greg farquhar:deepmind,0,,,,,Deepmind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Greg+Farquhar+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Greg+Farquhar%22
10.0,Matteo Hessel,conf:matteo hessel:google deepmind,0,,,,,Google DeepMind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Matteo+Hessel+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Matteo+Hessel%22
10.0,András György,conf:andrás györgy:google deepmind,0,,,,,Google DeepMind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Andr%C3%A1s+Gy%C3%B6rgy+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Andr%C3%A1s+Gy%C3%B6rgy%22
10.0,Jeff Dean,conf:jeff dean:google deepmind and google research,0,,,,,Google DeepMind and Google Research,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jeff+Dean+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jeff+Dean%22
10.0,Hado van Hasselt,conf:hado van hasselt:google deepmind,0,,,,,Google DeepMind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Hado+van+Hasselt+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Hado+van+Hasselt%22
10.0,David Silver,conf:david silver:deepmind,0,,,,,DeepMind,company,,1,DataRater: Meta-Learned Dataset Curation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+David+Silver+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22David+Silver%22
10.0,Mingze Gao,conf:mingze gao:meta inc.,0,,,,,Meta Inc.,company,,1,Thought Communication in Multiagent Collaboration,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Mingze+Gao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Mingze+Gao%22
10.0,Arno Blaas,conf:arno blaas:apple,0,,,,,Apple,company,,1,LinEAS: End-to-end Learning of Activation Steering with a Distributional Loss,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Arno+Blaas+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Arno+Blaas%22
10.0,Xavier Suau,conf:xavier suau:mlr apple,0,,,,,MLR Apple,company,,1,LinEAS: End-to-end Learning of Activation Steering with a Distributional Loss,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xavier+Suau+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xavier+Suau%22
10.0,Fei Peng,conf:fei peng:meta inc.,0,,,,,Meta Inc.,company,,1,Group-Level Data Selection for Efficient Pretraining,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Fei+Peng+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Fei+Peng%22
10.0,Jie Lei,conf:jie lei:meta,0,,,,,Meta,company,,1,Group-Level Data Selection for Efficient Pretraining,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jie+Lei+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jie+Lei%22
10.0,Wenming Ye,conf:wenming ye:google,0,,,,,Google,company,,1,Fine-Grained Preference Optimization Improves Spatial Reasoning in VLMs,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Wenming+Ye+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Wenming+Ye%22
10.0,Zhendong Wang,conf:zhendong wang:microsoft,0,,,,,Microsoft,company,,1,Improving Data Efficiency for LLM Reinforcement Fine-tuning Through Difficulty-targeted Online Data Selection and Rollout Replay,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zhendong+Wang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zhendong+Wang%22
10.0,Yaobo Liang,conf:yaobo liang:microsoft,0,,,,,Microsoft,company,,1,VideoVLA: Video Generators Can Be Generalizable Robot Manipulators,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yaobo+Liang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yaobo+Liang%22
10.0,Jiefeng Chen,conf:jiefeng chen:google,0,,,,,Google,company,,1,MLE-STAR: Machine Learning Engineering Agent via Search and Targeted Refinement,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jiefeng+Chen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jiefeng+Chen%22
10.0,Yonatan Bitton,conf:yonatan bitton:google,0,,,,,Google,company,,1,3DLLM-Mem: Long-Term Spatial-Temporal Memory for Embodied 3D Large Language Model,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Yonatan+Bitton+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Yonatan+Bitton%22
10.0,Ansong Ni,conf:ansong ni:meta fair,0,,,,,Meta FAIR,company,,1,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Ansong+Ni+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Ansong+Ni%22
10.0,Xinjie Lei,conf:xinjie lei:meta,0,,,,,Meta,company,,1,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Xinjie+Lei+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Xinjie+Lei%22
10.0,Jiemin Zhang,conf:jiemin zhang:meta,0,,,,,Meta,company,,1,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jiemin+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jiemin+Zhang%22
10.0,Gargi Ghosh,conf:gargi ghosh:facebook,0,,,,,Facebook,company,,1,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Gargi+Ghosh+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Gargi+Ghosh%22
10.0,Asli Celikyilmaz,conf:asli celikyilmaz:fair at meta,0,,,,,FAIR at Meta,company,,1,Collaborative Reasoner: Self-Improving Social Agents with Synthetic Conversations,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Asli+Celikyilmaz+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Asli+Celikyilmaz%22
10.0,Shinan Zhang,conf:shinan zhang:amazon web services,0,,,,,Amazon Web Services,company,,1,AutoData: A Multi-Agent System for Open Web Data Collection,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Shinan+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Shinan+Zhang%22
10.0,Keerthiram Murugesan,conf:keerthiram murugesan:ibm research,0,,,,,IBM Research,company,,1,AutoData: A Multi-Agent System for Open Web Data Collection,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Keerthiram+Murugesan+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Keerthiram+Murugesan%22
10.0,Shuang Yang,conf:shuang yang:facebook,0,,,,,Facebook,company,,1,AutoRedTeamer: Autonomous Red Teaming with Lifelong Attack Integration,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Shuang+Yang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Shuang+Yang%22
10.0,Haoyang Fang,conf:haoyang fang:aws,0,,,,,AWS,company,,1,MLZero: A Multi-Agent System for End-to-end Machine Learning Automation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Haoyang+Fang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Haoyang+Fang%22
10.0,Anirudh Dagar,conf:anirudh dagar:aws,0,,,,,AWS,company,,1,MLZero: A Multi-Agent System for End-to-end Machine Learning Automation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Anirudh+Dagar+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Anirudh+Dagar%22
10.0,Jiani Zhang,conf:jiani zhang:google,0,,,,,Google,company,,1,MLZero: A Multi-Agent System for End-to-end Machine Learning Automation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Jiani+Zhang+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Jiani+Zhang%22
10.0,Caner Turkmen,conf:caner turkmen:amazon web services,0,,,,,Amazon Web Services,company,,1,MLZero: A Multi-Agent System for End-to-end Machine Learning Automation,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Caner+Turkmen+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Caner+Turkmen%22
10.0,Subhojyoti Mukherjee,conf:subhojyoti mukherjee:adobe research,0,,,,,Adobe Research,company,,1,Offline RL by Reward-Weighted Fine-Tuning for Conversation Optimization,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Subhojyoti+Mukherjee+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Subhojyoti+Mukherjee%22
10.0,Viet Lai,conf:viet lai:adobe systems,0,,,,,Adobe Systems,company,,1,Offline RL by Reward-Weighted Fine-Tuning for Conversation Optimization,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Viet+Lai+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Viet+Lai%22
10.0,Anup B. Rao,conf:anup b. rao:adobe inc.,0,,,,,Adobe Inc.,company,,1,Offline RL by Reward-Weighted Fine-Tuning for Conversation Optimization,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Anup+B.+Rao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Anup+B.+Rao%22
10.0,HUI XUE,"conf:hui xue:research, microsoft",0,,,,,"Research, Microsoft",company,,1,Reviving DSP for Advanced Theorem Proving in the Era of Reasoning Models,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+HUI+XUE+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22HUI+XUE%22
10.0,Quentin Leboutet,conf:quentin leboutet:intel labs,0,,,,,Intel Labs,company,,1,HoloScene: Simulation‑Ready Interactive 3D Worlds from a Single Video,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Quentin+Leboutet+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Quentin+Leboutet%22
10.0,Zelei Shao,conf:zelei shao:together ai,0,,,,,Together AI,company,,1,Scaling Speculative Decoding with Lookahead Reasoning,,NeurIPS 2025,https://www.google.com/search?q=site%3Alinkedin.com%2Fin+Zelei+Shao+reinforcement+learning+OR+machine+learning,https://scholar.google.com/scholar?q=author%3A%22Zelei+Shao%22
